apple_tweet_id,customer_tweet_id,customer_text,apple_reply_text,created_at
1769296,1769297,Wow this would have been a great tweet I️ hate you @115858,@531941 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,Tue Nov 07 22:27:27 +0000 2017
1657742,1657743,@115858 if y’all don’t fix this “I️” thing I’m not going to be apart of the iPhone gang anymore,@505803 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 02:43:10 +0000 2017
2374432,2374433,"@AppleSupport When my mom talked to tech today, problem was solved, but told her iPhone 6 was too old, she needed to upgrade. Not ok",@684959 We'd like to look into this a bit more with you. Could you join us in DM with more info on what happened? https://t.co/GDrqU22YpT,Tue Nov 14 01:38:32 +0000 2017
2522518,2522521,@115858 kinda sad my phone has been messing up since the release of the new iPhones :(,"@718409 We want you to continue enjoying your iPhone and we'd like to help. To start, can you tell us more about what your iPhone is doing?",Thu Nov 16 01:19:47 +0000 2017
1476928,1476929,Why are my I’s being replaced with some weird stuff @115858,@462923 Let's see what we can find. Does this happen in every application? Meet us in DM to discuss further. https://t.co/GDrqU22YpT,Thu Nov 02 20:59:20 +0000 2017
2406705,2406706,"@AppleSupport you guys fixed the “I” problem, but now “it” is changing to I.t 🤦🏼‍♀️😂",@692151 Let's help take a closer look. Follow up with us in DM. Tell us the version of iOS 11 installed there. https://t.co/GDrqU22YpT,Tue Nov 14 12:41:51 +0000 2017
2298086,2298087,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ @AppleSupport,"@667106 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",Sun Nov 12 05:10:23 +0000 2017
2483760,2483761,@AppleSupport how do i get my pictures to load this is an emergency https://t.co/zIJd55ZMoh,@709581 We're here to help. Have you tried turning off low power mode? Let us know in DM. https://t.co/GDrqU22YpT,Mon Oct 30 00:17:23 +0000 2017
511105,511106,@AppleSupport Why we are seeing Twitter in Game Center on El Capitan? https://t.co/0CmXu43ke2,@237467 We'd love to help look into this a bit further. DM us which El Capitan version you're on. https://t.co/GDrqU22YpT,Fri Dec 01 22:23:07 +0000 2017
656338,656336,"@AppleSupport Doesn't work with iOS 11. Tried turning on/off Siri, reset network settings, no luck https://t.co/xdgL3oRWnA",@276157 Let's check a few more things so we can get to the bottom of this. Let's meet in DM and we'll get some additional details about your specific device. https://t.co/GDrqU22YpT,Wed Nov 22 23:33:27 +0000 2017
1013017,1013014,@AppleSupport Recently bought d iphone 6 online. Photos which i click i cannot delete afterwards. I cant even delete multiple pics at once.,"@359711 Alright, thanks for the confirmation. Let's have you reach out to our Photos experts here: https://t.co/IBIY3vMgPj",Tue Oct 17 08:20:44 +0000 2017
2688166,2688164,"@AppleSupport Did that. Still issues. Eg. this morning 38 mins of normal Safari use (no video, etc) and battery is down 27%.","@755851 Next let's try following this article for maximizing battery performance: https://t.co/TpjqFp3jxD

Let us know if you see any improvements after these steps.",Tue Nov 28 13:40:42 +0000 2017
1646725,1646727,My iPhone no longer seems to vibrate since I updated the iOS @AppleSupport @2202,"@503150 We'd love to help! When you restart, does that correct the problem? Which version of iOS 11 are you using?",Mon Nov 06 00:40:40 +0000 2017
2427386,2427387,"@AppleSupport iPhone 6s+ is no longer smooth with ios 11.1.1
Experiencing freezing of screen and unresponsiveness often in many apps.",@309657 We'll be glad to look into these issues with you. Please send us a DM and we'll take a look together. https://t.co/GDrqU22YpT,Tue Nov 14 19:08:40 +0000 2017
521304,521305,Hey @AppleSupport my iPhone 6 is running on iOS 11.1.2. Its keep restarting after 10 sec. do something for it. Thank you,"@240342 Hello. Thanks for reaching out. Let's work together to get your iPhone working again. Please tap here, meet us in a DM, and share which country you're located in: https://t.co/GDrqU2kzhr",Sat Dec 02 02:21:10 +0000 2017
2691812,2691813,"My iPhone 6 Plus has been stuck on LTE ever since the last iOS update.  Thanks @115858 ! That's really awesome.  If I am forced to buy a new phone, it will be a Samsung, or the Google Pixel, just so you know.",@756682 Thanks for reaching out to us. We want you to have a working phone. To clarify are you trying to turn off your Data and it's not working?,Sun Nov 19 15:55:05 +0000 2017
2376083,2376084,"@115858 fix your new update
my phone literally just dialed 911 by itself the COPS were coming to my house 😭","@685354 This may be the Emergency SOS feature at work. It is designed to easily call for help and alert emergency contacts. You can learn more here, including how to turn it off: https://t.co/fLdX9bVmWx",Tue Nov 14 02:40:20 +0000 2017
2144100,2144101,@AppleSupport when do you think ios will have a function to delete cache apps? It is very useful to save memory in devices with low memory capacity,"@630391 To optimize storage, the iOS automatically clears the cache on your device. Learn more here: https://t.co/0yFHFRYSnX",Wed Nov 08 23:08:23 +0000 2017
2686722,2686723,@AppleSupport your customer service sucks ass in the valley plaza store nothing but rude employees.,@755524 That's not what we like to hear. Send us a DM with some more details so we can get to the bottom of this. https://t.co/GDrqU22YpT,Sun Nov 19 04:17:53 +0000 2017
2285158,2285159,@AppleSupport iPhone 7 (regular sized) and software version 10.0.2,"@664042 Please be sure that you’ve created a current backup of your device, then update it to iOS 11.1.1 and send us a DM if you’re still unable to view your apps. More info on updating here: https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT",Sat Nov 11 08:39:15 +0000 2017
2010543,2010544,@AppleSupport why is iOS 11 draining my battery in a matter of seconds?,"@594527 Let's look into that together. What device are you using, and which version of iOS 11? Meet us in DM to continue. https://t.co/GDrqU22YpT",Sun Nov 05 01:38:59 +0000 2017
2472952,2472953,@AppleSupport could you help me diagnose my iPhone battery?,@707137 We understand how important having a functioning battery can be. We're here to help. Please meet us in DM and we'll take a further look into this with you. https://t.co/GDrqU22YpT,Sun Nov 26 18:40:23 +0000 2017
1764484,1764485,@AppleSupport I️ know y’all better fix this bug shit I’m tired of seeing question marks,@530788 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 20:05:34 +0000 2017
284459,284461,I just charged my phone and its now at 61% what the fuck @115858,@183752 We know how important it is to have a reliable battery. Are you using the charger that came with the device?,Fri Oct 06 05:42:18 +0000 2017
939566,939567,"all these updates ruined my phone, wow. So slow, crashes everytime. Freezes &amp; overheats. Still not getting an android though @115858","@342722 Your iPhone is important to you; we'll do all we can to help. To start, connect with us in DM: https://t.co/GDrqU22YpT",Sat Oct 21 15:24:27 +0000 2017
895983,895984,@AppleSupport Am I missing something or you just decided to discontinue that payment method?,@332784 Hello. Our Sales Support team will be happy to assist you with our available payment methods here: https://t.co/8yjRd1Xo0i,Fri Oct 20 20:43:08 +0000 2017
2277977,2277978,@115948 @115858 @AppleSupport   Why isn’t my phone working. I’ve been trying to upload ONE SONG to a playlist for the past two hours and it’s still loading and won’t let me. It’s getting kinda annoying at this point.,@662408 We're here for you!  Which device and iOS version are you using?  Is this Apple Music or just from your iTunes library?,Sat Nov 11 05:20:59 +0000 2017
937425,937424,@AppleSupport 47 gb out of 128,"@208399 Great. Next, have you tried restarting your iPhone following these steps: https://t.co/OWRDHWSt4h DM us the results. https://t.co/GDrqU22YpT",Sun Oct 22 02:05:25 +0000 2017
2152970,2152971,Waited SO long for my iPhone x and now that I finally have one it won’t charge 😩😤 @115858 BRAND NEW defective unit,@632632 This is not the experience we want you to have. Let's take a look at this further for you in DM. https://t.co/GDrqU22YpT,Thu Nov 09 01:43:12 +0000 2017
1442004,1442005,"how do i have my phone plugged in charging, and it still be dyin???? @115858 ??? this update is 🚮🚮🚮","@454573 Hey, let's work together on the battery life. First, can you tell us the exact iOS version?",Thu Nov 02 03:36:22 +0000 2017
2406766,2406768,These updates you’re rolling out to fix bugs keep freezing my phone. Can you please get it together @AppleSupport #Apple #AppleUpdates #iphone,@125159 We’d like to help get your iPhone working correctly. Any particular apps freezing? When did you first notice this?,Tue Nov 14 12:02:38 +0000 2017
2565815,2565817,Help @AppleSupport @115858  !! J'arrive pas à déverrouiller mon iPhone X 😢😢 là j'écris ce tweet avec le téléphone de mon voisin ! Que faire ?? https://t.co/na4kVFACF6,@484125 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 16 18:38:37 +0000 2017
2689525,2689527,@AppleSupport to share iCloud Storage with my family the devices requires to have lates OS versions either Mac or iOS?,"@413797 Thank you for reaching out to us. To share iCloud storage in Family Sharing, the iOS devices must be using iOS 11 or later, and Macs must be on macOS 10.13 High Sierra or later. You can find more information here: https://t.co/cRKbdj0ZXe",Sun Nov 19 11:01:34 +0000 2017
2112958,2112957,@AppleSupport  https://t.co/tCjUvtcVrU,@623079 Thank you for the screenshot! Please send us a DM with which version of iOS you're updated to. https://t.co/GDrqU22YpT,Wed Nov 08 23:41:00 +0000 2017
1572377,1572379,"@116333 got my $1000+ iPhone X will not activate, over cellular, WiFi iTunes. Support asleep, very unhappy",@484725 Have you tried activating again? If not go ahead and try the steps indicated in this article: https://t.co/ywHIZGN4Ac,Sat Nov 04 04:08:00 +0000 2017
460898,460899,my phone wont send my imessages @115858 this is homophobic,@224498 Messages keep you connected with friends and family. Let's help you restore that connection. Have you tried the steps here: https://t.co/2hgNQH8Vvq Let us know if that helps with a DM. https://t.co/GDrqU22YpT,Fri Dec 01 01:40:12 +0000 2017
1071240,1071239,@AppleSupport No update available,@372794 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Mon Oct 23 17:09:56 +0000 2017
2750419,2750421,"@AppleSupport it shuts off after abruptly exiting an app, but turns back on with the apple logo. i believe it thinks the storage is full but i’ve been deleting things everyday and it hasn’t gotten better. also the screen has been jumpier than a pack of crickets on fire. it has the latest iOS","@770035 Thanks for sharing those details. To help isolate the issue, can you tell us the iOS version your iPhone is running currently? This info can be found in Settings &gt; General &gt; About.",Tue Nov 21 00:17:41 +0000 2017
2285603,2285605,@115858 @AppleSupport There are many problems on my MacBook Pro. Customer service unable to help. What should I do ? 😑😑😑,@664167 We'd like to see how we can help. DM us and we'll continue with you there. https://t.co/GDrqU22YpT,Sat Nov 11 11:06:35 +0000 2017
215385,215383,"@AppleSupport IPhone 6s. I have the Jabra step 3. They connect to Apple music, even when I have podcasts playing.","@167178 Have you tested the device using a different Bluetooth accessory, or by testing the accessory with another device? DM us: https://t.co/GDrqU22YpT",Thu Oct 05 01:13:43 +0000 2017
56962,56964,‼️ STOP TURNING ON MY WI-FI ‼️@AppleSupport,"@128901 We're glad to help! Please let us know exactly what's going on, and if this addresses your issue: https://t.co/G7BHuQnDS6",Wed Nov 01 19:25:47 +0000 2017
