tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_root_id
1091349,AppleSupport,False,Mon Oct 23 23:20:39 +0000 2017,@377495 Neither of those are things we'd expect you to experience. We'll be happy to assist. When did you update to 11.0.3?,1091348,1078557,1078558
1091348,377495,True,Mon Oct 23 23:21:11 +0000 2017,@AppleSupport a few days ago,1091347,1091349,1078558
1091347,AppleSupport,False,Mon Oct 23 23:33:43 +0000 2017,@377495 We'd like to dig further into this with you. DM us and we'll continue from there. https://t.co/GDrqU2kzhr,,1091348,1078558
1078555,374424,True,Mon Oct 23 23:38:29 +0000 2017,"@AppleSupport I don’t believe so, but it was many years ago so I can’t remember completely",1078554,1078556,1078558
1078554,AppleSupport,False,Mon Oct 23 23:58:00 +0000 2017,"@374424 If it was purchased from the store, this link will show you how to download them again: https://t.co/Pm4DavkQln",1078552,1078555,1078558
1078552,374424,True,Tue Oct 24 00:53:26 +0000 2017,@AppleSupport And what if it was not from store?,1078550,1078554,1078558
1078550,AppleSupport,False,Tue Oct 24 01:05:25 +0000 2017,@374424 You would need to import the original file back into iTunes then sync it to the new iPhone.,1078551,1078552,1078558
1078551,374424,True,Tue Oct 24 01:31:07 +0000 2017,"@AppleSupport If that file is only on iPhone, is there a way to get it from the iPhone?",1078553,1078550,1078558
1078553,AppleSupport,False,Tue Oct 24 01:47:00 +0000 2017,@374424 We'd like to continue helping. Let's meet in DM. https://t.co/GDrqU22YpT,,1078551,1078558
1080370,374863,True,Mon Oct 23 19:53:29 +0000 2017,@115858 why is it that when I update my phone to the new software it refuses to charge? Is this a ploy for me 2 buy a new phone? NOT DOING IT,1080368,,1080370
1080368,AppleSupport,False,Mon Oct 23 19:59:00 +0000 2017,"@374863 Being able to charge your iPhone is essential; we'll do all we can to help. To start, let's try: https://t.co/EqJrZrFL9k",1080369,1080370,1080370
1080369,374863,True,Mon Oct 23 20:00:33 +0000 2017,@AppleSupport Pls don’t get a bot to respond to me. It’s charged 2% in an hour.,1080371,1080368,1080370
1080371,AppleSupport,False,Mon Oct 23 20:06:32 +0000 2017,@374863 We can assure you that we’re real people. You mentioned this started after updating. Which version of iOS 11 is your iPhone on? https://t.co/GDrqU22YpT,1080372,1080369,1080370
1080372,374863,True,Mon Oct 23 20:07:34 +0000 2017,@AppleSupport 11.0.3,1080373,1080371,1080370
1080373,AppleSupport,False,Mon Oct 23 20:11:00 +0000 2017,"@374863 Great, thanks. To help isolate this issue, can you tell us if the original charger is being used to charge your iPhone?",1080374,1080372,1080370
1080374,374863,True,Mon Oct 23 20:11:54 +0000 2017,@AppleSupport Yes,1080375,1080373,1080370
1080375,AppleSupport,False,Mon Oct 23 20:16:36 +0000 2017,"@374863 OK. Is the iPhone being charged with a wall charger, computer, or a different way?",1080376,1080374,1080370
1080376,374863,True,Mon Oct 23 20:19:12 +0000 2017,@AppleSupport Wall.,1080377,1080375,1080370
1080377,AppleSupport,False,Mon Oct 23 20:30:01 +0000 2017,@374863 Alright. Have you had a chance to try charging it with a different wall outlet? DM your response. https://t.co/GDrqU2kzhr,,1080376,1080370
1083907,375678,True,Mon Oct 23 17:19:13 +0000 2017,@AppleSupport @115858 ??? What is this? Is this a trap? https://t.co/XzG6zNyc9y,1083906,,1083907
1083906,AppleSupport,False,Mon Oct 23 17:55:29 +0000 2017,@375678 We'd like to help! Let's try the steps outlined in this article: https://t.co/qr0pQfKgYD,,1083907,1083907
1083993,375695,True,Mon Oct 23 17:28:59 +0000 2017,@AppleSupport I just upgraded to 11.0.3 and top layout is messed up. Suggestions to fix? Already turned on/off. Thx https://t.co/hvYhQJTnlW,1083992,,1083993
1083992,AppleSupport,False,Mon Oct 23 17:48:01 +0000 2017,@375695 Thanks for reaching out to us. Are you seeing anything in particular that seems out of place?,,1083993,1083993
1085267,376000,True,Mon Oct 23 17:39:11 +0000 2017,@AppleSupport phone been super glitchy since update. 1st time it’s been this bad. Freezing quite a bit. Apps lagging. Send help &amp; whiskey,1085265,,1085267
1085265,AppleSupport,False,Mon Oct 23 18:00:00 +0000 2017,@376000 We're here to help. What iOS version are you on?,1085266,1085267,1085267
1085266,376000,True,Mon Oct 23 18:01:46 +0000 2017,@AppleSupport The most current one,1085268,1085265,1085267
1085268,AppleSupport,False,Mon Oct 23 18:23:32 +0000 2017,@376000 Let's look into this a bit further in DM. Shoot us a DM and we'll get started. https://t.co/GDrqU22YpT,,1085266,1085267
1092517,122934,True,Mon Oct 23 20:27:36 +0000 2017,@AppleSupport where do send spam Apple store emails?,1092515,,1092517
1092515,AppleSupport,False,Mon Oct 23 20:33:31 +0000 2017,@122934 We can help with Phishing reporting. You can read more on that here: https://t.co/6Ye6EtAX51,1092516,1092517,1092517
1092516,122934,True,Mon Oct 23 20:36:05 +0000 2017,@AppleSupport Just sent if off,,1092515,1092517
1094142,378235,True,Mon Oct 23 20:54:26 +0000 2017,@115858 IOS 11.0.3 has made me hate my iPhone 6s. Please fix it.,1094141,,1094142
1094141,AppleSupport,False,Mon Oct 23 21:00:00 +0000 2017,@378235 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU2kzhr,,1094142,1094142
1098692,379260,True,Mon Oct 23 22:13:06 +0000 2017,Apparently this is a glitch in iOS 11 for iPhone 6. @AppleSupport can you make landscape native for the entire usage in iPhone 6 and others? https://t.co/wyJvswtJuM,1098690,,1098692
1098690,AppleSupport,False,Mon Oct 23 22:19:34 +0000 2017,@379260 What kind of issues are you seeing with landscape mode on your iPhone 6 using iOS 11? Is it just with the lock screen?,1098691,1098692,1098692
1098691,379260,True,Mon Oct 23 22:21:46 +0000 2017,"@AppleSupport I am requesting that you make this a native feature. It is nice to have instead of making it just for the plus devices, you should bridge out to normal screen devices too.",,1098690,1098692
1100841,379728,True,Sat Nov 25 18:05:23 +0000 2017,@260566 brandneues iPhone X aus der Schachtel genommen. Hinten Kratzer drauf. Seid ihr da zuständig oder @AppleSupport ?,1100840,,1100841
1100840,AppleSupport,False,Sat Nov 25 18:13:32 +0000 2017,@379728 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,1100841,1100841
1102812,380235,True,Tue Oct 24 03:00:40 +0000 2017,@115858 my scroll down thingy isn’t working. Fix it but without adding ten other bugs.,1102810,,1102812
1102810,AppleSupport,False,Tue Oct 24 03:16:29 +0000 2017,@380235 Which device are you using? Let us know in a DM. https://t.co/GDrqU22YpT,1102811,1102812,1102812
1102811,380235,True,Tue Oct 24 03:42:23 +0000 2017,@AppleSupport It’s fine I turned it on and off again. Shocker.,,1102810,1102812
1106481,381139,True,Sat Oct 14 01:19:38 +0000 2017,@115858 I just updated my phone. What is wrong with Siri? Give me my old Siri back. New Siri can’t answer anything https://t.co/K1jz10IJ3q,1106479,,1106481
1106479,AppleSupport,False,Sat Oct 14 01:49:29 +0000 2017,@381139 Hi there. We want to help. Which version of iOS 11 do you have installed on your iPhone?,1106480,1106481,1106481
1106480,381139,True,Sat Oct 14 01:50:44 +0000 2017,@AppleSupport 11.0.3,1106482,1106479,1106481
1106482,AppleSupport,False,Sat Oct 14 02:18:49 +0000 2017,@381139 Perfect. Take a look at the steps listed here as they can help with this issue: https://t.co/xOrdgHyyiA,1106483,1106480,1106481
1106483,381139,True,Sat Oct 14 02:47:17 +0000 2017,@AppleSupport Thanks,,1106482,1106481
110864,140657,True,Fri Nov 24 04:02:25 +0000 2017,@AppleSupport I’m on the latest version,110865,110863,110869
110865,AppleSupport,False,Fri Nov 24 04:17:00 +0000 2017,@140657 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,,110864,110869
110869,140657,True,Thu Nov 23 15:11:42 +0000 2017,So I ran a 5k today but my watch didn’t record it as a 5k :( #applewatch #apple @AppleSupport https://t.co/PyRRSz4n3g,110868,,110869
110868,AppleSupport,False,Thu Nov 23 16:43:36 +0000 2017,"@140657 Great job on the 5k! It can take up to 9 days for that achievement award to appear. If you don't see that after 9 days, let us know. You can also read more about achievement awards here: https://t.co/xwf6lrIgzJ",110867,110869,110869
110867,140657,True,Thu Nov 23 17:08:21 +0000 2017,@AppleSupport Well it recorded at 3.07 but I ran a 5k :( https://t.co/FVePihRONT,110866,110868,110869
110866,AppleSupport,False,Thu Nov 23 18:04:00 +0000 2017,@140657 Thank you for the screenshot and additional details. 5 kilometers is approximately 3.1 miles. Have you noticed issues with the Watch being slightly inaccurate with distances run in the past? Within a tenth of a mile or so?,110862,110867,110869
110862,140657,True,Thu Nov 23 19:58:21 +0000 2017,@AppleSupport Yea I believe so it’s a bit off,110860,110866,110869
110860,AppleSupport,False,Thu Nov 23 20:27:28 +0000 2017,@140657 Could you tell us which Apple Watch you're using and the version of watchOS that is installed?,110861,110862,110869
110861,140657,True,Thu Nov 23 23:13:11 +0000 2017,@AppleSupport Series 3 38mm non LATE latest watchos,110863,110860,110869
110863,AppleSupport,False,Thu Nov 23 23:35:00 +0000 2017,@140657 Thanks. Let's go ahead and update the watchOS next as outlined here: https://t.co/s6t9pl6tpv Let us know when you've completed that via DM. https://t.co/GDrqU22YpT,110864,110861,110869
1117162,383601,True,Sun Oct 15 03:12:19 +0000 2017,"After updating apps,here’s wt i always get. #legit 🤦🏻‍♂️ that i nid to force reboot it (powerbuttn+homebuttn) #epicfailupdate @AppleSupport https://t.co/5oMpNfrRMl",1117160,,1117162
1117160,383601,True,Sun Oct 15 03:12:41 +0000 2017,@AppleSupport **That i need to reboot it ALWAYS!!,1117158,1117162,1117162
1117158,AppleSupport,False,Sun Oct 15 12:17:31 +0000 2017,@383601 We want to get in front of this with you. Have the Apps finished updating?,1117159,1117160,1117162
1117159,383601,True,Sun Oct 15 17:40:04 +0000 2017,@AppleSupport All done. I cant click on it i cant use it.,1117161,1117158,1117162
1117161,AppleSupport,False,Sun Oct 15 17:54:31 +0000 2017,@383601 What steps have you taken to try to resolve this?,,1117159,1117162
1122194,384682,True,Sat Oct 14 05:47:16 +0000 2017,@AppleSupport I have 5s phone which is hang since today morning. Please help. https://t.co/WjDQBg9CPW,1122191,,1122194
1122191,AppleSupport,False,Sat Oct 14 13:06:27 +0000 2017,"@384682 We'd be honored to help out! Is this behavior occurring in multiple apps, or specifically in this app?","1122192,1122193",1122194,1122194
1122192,384682,True,Sat Oct 14 13:29:23 +0000 2017,@AppleSupport Not this app only my phone was hang from last update Ois 11,,1122191,1122194
1122193,384682,True,Sat Oct 14 13:30:16 +0000 2017,@AppleSupport Plz the clear  this solution or if not possible  then change my iphone its up to yu,1122195,1122191,1122194
1122195,AppleSupport,False,Sat Oct 14 15:05:35 +0000 2017,"@384682 We'd be glad to look into this with you further. Meet us in DM with your iPhone model and iOS version, and we'll get started. https://t.co/GDrqU22YpT",1122196,1122193,1122194
1122196,384682,True,Sat Oct 14 15:41:11 +0000 2017,@AppleSupport Sorrry i cant understand  plz solve my iphone problem  okay,1122197,1122195,1122194
1122197,AppleSupport,False,Sat Oct 14 16:16:30 +0000 2017,"@384682 To meet up with us via direct message and work on this in more detail, click on this link: https://t.co/GDrqU22YpT",1122198,1122196,1122194
1122198,384682,True,Sun Oct 15 06:47:09 +0000 2017,@AppleSupport My iphone was very ver hang plz change my iphone others wishes  ill update the video at youtube &amp; media,1122199,1122197,1122194
1122199,384682,True,Sun Oct 15 06:47:56 +0000 2017,@AppleSupport IOS 11 is not successful,,1122198,1122194
1122778,384803,True,Sun Oct 15 07:40:42 +0000 2017,@AppleSupport Still facing lot of bugs like this one after updating to version 11.0.3 https://t.co/V21XAZ7cmS,1122777,,1122778
1122777,AppleSupport,False,Sun Oct 15 13:39:00 +0000 2017,@384803 That's not expected behavior. Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,,1122778,1122778
1128273,385989,True,Sun Oct 15 11:09:03 +0000 2017,"@115858 what’s going on with this new update? Getting notifications from days ago, can’t access swipe up menu, apps shutting down on me?!","1128272,1128274",,1128273
1128272,AppleSupport,False,Sun Oct 15 14:30:33 +0000 2017,@385989 Which device and version of iOS are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT,,1128273,1128273
1128274,385989,True,Sun Oct 15 20:30:31 +0000 2017,@115858 iPhone 6s and version 11.0.3! Only updated it this morning and very much the same :( I need it for work and University too,1823357,1128273,1128273
1823357,AppleSupport,False,Sun Oct 15 20:40:29 +0000 2017,@385989 We understand the importance of getting this resolved. Go ahead and meet us in DM and we can continue there. https://t.co/GDrqU22YpT,,1128274,1128273
112889,136622,True,Thu Nov 23 20:21:21 +0000 2017,@AppleSupport I don't have access to the security questions or emails so I'm too scared to update my phone but it keeps dying on 100%? Help? https://t.co/k7k2qcxDW0,112888,,112889
112888,AppleSupport,False,Thu Nov 23 20:37:00 +0000 2017,@136622 Hey there! We’d be happy to help. Send us a DM so we can look into it together: https://t.co/GDrqU22YpT,,112889,112889
1130474,386416,True,Sun Oct 15 13:19:32 +0000 2017,@115858 @116333 not very happy with IOS 11.0.3 too many crashes and issues 10 was alright. Please check. Cheers.,"1130473,1130475",,1130474
1130473,AppleSupport,False,Sun Oct 15 14:55:00 +0000 2017,"@386416 We'd like to help. Send us a DM, and we'll go from there. https://t.co/GDrqU22YpT",,1130474,1130474
1131381,386624,True,Sat Oct 14 15:44:29 +0000 2017,"@AppleSupport Impossible to connect my wifi during a long time with 11.02 and with 11.03. It is a real problem. A new patch, please...",1131380,,1131381
1131380,AppleSupport,False,Sat Oct 14 16:48:00 +0000 2017,@386624 Thanks for your message. We have received your DM and will continue there.,,1131381,1131381
1133216,387021,True,Sat Oct 28 02:04:01 +0000 2017,@AppleSupport ios 11.0.3 and updating caused this.,1133218,1133215,1133217
1133218,AppleSupport,False,Sat Oct 28 02:58:00 +0000 2017,@387021 Does this persist through a restart? Is there any specific actions you can do to make this occur? Let us know in DM. https://t.co/GDrqU2kzhr,,1133216,1133217
1133217,387021,True,Tue Oct 24 04:27:31 +0000 2017,@AppleSupport Any thoughts on this? https://t.co/m86yqLvOKv,1133215,,1133217
1133215,AppleSupport,False,Tue Oct 24 12:37:00 +0000 2017,@387021 We'd love to help. Which iOS version are you using? Does updating make any difference?,1133216,1133217,1133217
1133594,387107,True,Sun Oct 15 13:15:59 +0000 2017,Thank you @AppleSupport @115858 with the most recent update. I can now play music through my USB again 🙌🏾. Now fix the text messages issue,1133593,,1133594
